filename,weighted
149_13629,0.0100827715800184
149_12765,0.0100534577035464
595_18891,0.0100164114994469
3412_140718,0.0095704898651741
1677_56910,0.0095195445523432
82_4724,0.0093871600082895
2537_139683,0.00883797614504
149_7020,0.0083887933288252
82_19479,0.008237529882837
1819_63214,0.0079897374441662
82_36615,0.0078998067815871
972_28272,0.0078712512342637
2480_165620,0.0075895409482705
2537_127655,0.0074289766538917
82_4714,0.0069182494841607
2480_130152,0.0068096095881818
2480_141087,0.0067583115646142
1677_56909,0.0065544839157987
2480_118171,0.0063428969106276
301_29966,0.0059067816796189
2537_115466,0.0057665801206076
2480_126644,0.0049533600240679
2537_129737,0.0046802380669041
2480_135650,0.0034854833755524
149_26295,0.003468728895072
2480_128696,0.0030194089190792
143_6832,0.002664408246765
2537_110844,0.0026352854194969
2537_120402,0.0022068252435301
2537_117392,0.0010328348390666
2537_133737,0.000138479090169
3735_160396,0.0001229612931428
3332_163098,0.0001141082623076
