filename,weighted
915_25331,0.6445256315227271
929_26654,0.6988733023540733
952_27674,0.046220259615976395
952_27685,0.0304941736060531
972_28272,0.00787125123426376
1020_29857,0.8124056424739148
1021_29936,0.06255851805670849
1091_32943,0.01874094920215448
1091_34133,0.04008858134627259
1091_35467,0.03142139469662883
1091_40035,0.01793090456040628
1115_33933,0.6547308520181195
1115_33942,0.6764575003602327
1156_35334,0.045703782152015184
1215_37600,0.5614966164263601
1215_45500,0.4981799217780704
1215_50634,0.448404191363986
1215_53513,0.2688817508926412
1215_59762,0.347875648956106
1215_69536,0.4780189978413271
1215_112296,0.4711575536912008
1255_39335,0.02017962564760543
1255_51028,0.0259160858238385
1414_46255,0.6214227849120902
1414_71258,0.6103060289418839
1414_72715,0.6156618028390778
1414_104755,0.6030801452377719
1414_104765,0.6082479900182519
1414_108915,0.6324113797421482
1414_108917,0.6170126689166127
1414_119795,0.632029824422717
1414_122209,0.6389561053187676
1414_122955,0.6238698877806377
1414_123397,0.6168843732100723
1577_52891,0.038717280498999355
1577_62172,0.03631966248130772
1577_78877,0.04725433792720691
1601_54275,0.02756930458287002
1609_54583,0.02993431566813934
1609_61847,0.022797403735553643
1610_54619,0.04599484986829254
1610_61794,0.04409830150892145
1610_62011,0.02253276622434397
1610_74433,0.015485895947573337
1610_74947,0.04300397804314317
1610_78156,0.03669976546409721
1610_80029,0.0262894777253373
1642_55559,0.6337523104558708
1643_55576,0.6945428375216075
1674_56782,0.02294364087050178
1677_56909,0.0065544839157987604
1677_56910,0.009519544552343249
1683_57157,0.4472835779178672
1683_72353,0.550505517865752
1683_72363,0.5900495131148035
1683_72396,0.5603673519981139
1683_72409,0.6444400769021782
1683_81033,0.4485308509206692
1683_81043,0.5023170600568437
1683_97801,0.4740120859310504
1683_99285,0.37045242803156486
1683_115965,0.4531291848059956
1683_117332,0.451646564397568
1683_125053,0.5324117671293604
1683_139072,0.5070612957145185
1683_148767,0.53182744437806
1683_159554,0.660526351617994
1683_160185,0.604261120407922
1698_57756,0.6962736270907911
1729_58906,0.6536296243769291
1729_68779,0.6567858952286636
1751_59858,0.09667251997571111
1819_63214,0.00798973744416621
1819_65557,0.010088855846014442
1819_68669,0.01940861648905122
1819_74151,0.01419792497944224
1819_74187,0.02521996207808166
1819_80022,0.018392974128102178
1833_63846,0.6838419124002401
1845_64615,0.06567048269809024
1845_66108,0.06629806710185544
1868_65575,0.036921508126994386
1868_67542,0.04377852011654461
1868_73585,0.0317126709375901
1868_124370,0.04973642570499437
1868_132065,0.09071740637377064
1868_132354,0.04553251522886874
1966_69040,0.4571503935781394
1966_73874,0.48350436134119357
1966_75787,0.5339232941816293
1966_77579,0.5164860684974133
1990_70386,0.03643629783462825
1990_70731,0.0308613354396831
1990_85340,0.04318549228229451
1990_86235,0.02135420149730856
1990_89877,0.08140721544764996
1990_89890,0.04662422385150702
1990_91522,0.04834216259858493
1990_113126,0.02147492407472034
1990_116250,0.05094360339523578
1990_134304,0.03540648439489944
1990_142308,0.0187457173094385
1990_147036,0.04345442347667637
1990_150239,0.04324400290365882
2099_75597,0.7842633525606991
2131_77090,0.655369286846124
2131_82072,0.6839097178308535
2138_77304,0.02130711105164178
2138_81005,0.017696735876730447
2138_86516,0.025780042673581645
2138_90034,0.041190281981276416
2152_77900,0.0981112013704949
2152_79067,0.092778806293204
2152_80684,0.11608491496607408
2152_82625,0.10727584856874883
2152_86579,0.057940055417896354
2152_89132,0.12613585178658462
2152_92927,0.18323139477490014
2152_97205,0.14365846794166112
2152_106047,0.07082605010432855
2152_109918,0.049052829812980175
2152_112766,0.4218452402104616
2152_112870,0.1410002144303591
2152_113497,0.4304297029286169
2152_114477,0.22530548610409018
2152_115107,0.14702243343851662
2152_117475,0.19404993826545655
2152_119565,0.1933873831918952
2152_128293,0.16361829023391783
2152_131798,0.1028734837154095
2152_137195,0.12335714170482988
2152_139562,0.2738572428024486
2152_141783,0.6301693394177285
2152_145859,0.1395862909053426
2152_159173,0.19782494748550666
2235_81534,0.6606891316578716
2235_90022,0.66558908593487
2255_82490,0.04253156885931534
2255_87549,0.02898419005648566
2255_91205,0.02656067050102503
2255_94086,0.053163944127543335
2255_97803,0.07336327784036839
2255_98786,0.03144508147013256
2255_99805,0.05108887612881035
2255_100338,0.02972345501630488
2255_100339,0.03446866057556933
2255_102172,0.03784966935381609
2255_104473,0.07071185462996338
2255_104788,0.028203470702503654
2255_108413,0.08035650294180383
2255_110452,0.025885352719381076
2255_110545,0.06126351180729589
2255_114032,0.03986061101837072
2255_120784,0.04256615126366641
2255_120785,0.042968018172835416
2255_129283,0.07131889343542513
2255_142921,0.06335187371363536
2255_144017,0.056416197987772844
2255_149789,0.0166861643676372
2255_154587,0.03890964524867468
2255_160649,0.027176471026342106
2255_165709,0.03787981009455381
2258_82574,0.028010292486219928
2258_86246,0.01909647659959179
2258_86255,0.02847159343454047
2258_164542,0.02021648134720632
2258_164551,0.032679573973080744
2258_164560,0.014408579027069341
2258_164661,0.01618002227230301
2258_164670,0.01698239825045482
2291_84182,0.7232571651162092
2291_106328,0.6883682078706379
2300_84761,0.04799205488799494
2306_84905,0.5549469885595996
2306_98863,0.6269832478871048
2306_98864,0.5487523224863396
2314_85321,0.0439197482820614
2314_91290,0.04711587523923702
2314_91365,0.03884744664888945
2314_97462,0.03852854139644993
2367_87720,0.03093496162089722
2367_87736,0.03251604831517769
2367_90830,0.0329513464963558
2367_93911,0.07009476993570539
2367_97745,0.03639746315215168
2367_109978,0.030022903986347868
2367_117201,0.04331935195140142
2367_128760,0.061770195334161754
2367_133856,0.03896556650331994
2410_89519,0.06580067997131842
2410_97497,0.06847746334006218
2410_110426,0.03832913415471462
2418_89871,0.05895689053207043
2431_90434,0.6774346189670672
2438_90975,0.05262273830418825
2438_91540,0.046503193988148395
2441_91100,0.07660271305567348
2441_91746,0.04503975400964147
2441_94749,0.03316753417864494
2441_98122,0.04547892872948153
2441_103769,0.054608191966153526
2441_106148,0.07742533950407261
2441_111561,0.05902236149690239
2441_113367,0.06225300128708382
2441_116433,0.06967325857864254
2441_119910,0.05109288254778987
2441_125778,0.0470874688750697
2441_130740,0.02633456146732311
2441_140313,0.030179516076604643
2441_147727,0.040228290033532316
2441_150529,0.02704902199896243
2451_91489,0.11495349106750884
2451_94926,0.08924980814253636
2451_116164,0.11098552523251205
2451_127924,0.1587409479367291
2451_137549,0.05687723919326126
2451_164214,0.23794145777021994
2464_92235,0.6613885116188268
2468_92542,0.3858783023563663
2468_98528,0.3639152703881159
2468_114697,0.3240550713579115
2468_114701,0.38677245407637323
2468_115960,0.5228961588569362
2468_122234,0.6080990941086959
2468_129551,0.4806187220717339
2468_144039,0.6664199391995559
2468_160019,0.2069573783884693
2471_92679,0.05050890862013487
2471_95234,0.05105175716785924
2471_101712,0.09738277511754266
2471_101717,0.08160774129626497
2471_107289,0.04737545484454113
2471_111398,0.06089909299382337
2480_92985,0.04678682024427189
2480_94848,0.02806519139254917
2480_99015,0.01049768373980796
2480_101626,0.01132851797591559
2480_103680,0.010913203289341408
2480_107832,0.03855063061634415
2480_112484,0.02504066835454416
2480_118171,0.0063428969106276
2480_118201,0.02472808847812176
2480_121049,0.02878021670179962
2480_126644,0.00495336002406792
2480_128696,0.0030194089190792098
2480_130152,0.006809609588181871
2480_135650,0.0034854833755524894
2480_141087,0.006758311564614271
2480_150421,0.01216002885417687
2480_165620,0.00758954094827052
2482_93118,0.7299825404416459
2482_97409,0.6919349193446814
2482_106168,0.7368882778208617
2492_93410,0.6344796509167585
2496_93457,0.08513419642113834
2537_95891,0.017221793245394527
2537_96842,0.01709007247174679
2537_98074,0.023293426104871777
2537_101028,0.021863703696845434
2537_102384,0.03024985999586179
2537_103870,0.01937814756892401
2537_108380,0.010779338580501008
2537_110844,0.00263528541949698
2537_113003,0.01756001615229302
2537_115466,0.0057665801206076795
2537_117392,0.0010328348390666701
2537_119239,0.01008920163249552
2537_120402,0.00220682524353018
2537_127655,0.007428976653891759
2537_129737,0.00468023806690416
2537_133737,0.000138479090169
2537_139683,0.008837976145040038
2537_149682,0.01657043401648462
2537_157350,0.01178229223904272
2537_165372,0.014635242976207451
2537_167254,0.01811010021810573
2541_96151,0.04139976511893711
2541_105416,0.04053354238512231
2541_113502,0.044776682653074995
2541_113625,0.03077003102159169
2543_96323,0.01541912452698277
2562_97163,0.6045309336540189
2635_101053,0.6634320161723031
2635_104245,0.6761955726076481
2635_137533,0.6771209320062115
2635_139773,0.6404329314351571
2635_145272,0.663418330995255
2651_102068,0.3000407239021976
2651_103266,0.19207362204640527
2651_118252,0.1967128069669091
2651_128686,0.3667839875822136
2651_129358,0.3249087948151413
2651_131330,0.32526404919536367
2651_134566,0.26718884161351436
2651_145445,0.18107683063390861
2659_102498,0.0198383032921146
2661_102547,0.7216632540165433
2680_103564,0.6931443443870028
2685_103754,0.5642036638452552
2685_112425,0.5936110469241882
2685_151310,0.5945054784987086
2689_104058,0.6332250973678948
2734_106844,0.07726826128574787
2734_119201,0.12639758970296194
2734_138209,0.03646332405507622
2751_107817,0.8153483409717777
2751_118989,0.7535020543799383
2751_122070,0.7369501326595815
2751_125697,0.7455227001041179
2751_136813,0.734726636518856
2751_141461,0.7420933705586522
2751_148354,0.696091158813238
2751_159480,0.7042001809498016
2751_166872,0.7121983475143188
2756_108273,0.14640265450980025
2756_112633,0.2663655142019943
2756_118972,0.23848755488808707
2756_127015,0.22596181475664298
2756_134755,0.44605782610207023
2756_135147,0.15606109217085473
2756_143520,0.2213713905171284
2756_145929,0.08770966424914453
2756_159532,0.15794257495996067
2756_165934,0.2407560635600849
2756_167146,0.16516451882795413
2768_109073,0.07553630545267064
2768_116454,0.03616219182850319
2773_109485,0.6750405684470917
2788_110290,0.9280612527628728
2792_110406,0.04407752992529067
2792_115084,0.05299961635370304
2792_118848,0.048108408949044876
2792_124189,0.04218854924225474
2792_126100,0.05593009443306767
2792_127183,0.054432105830915234
2792_135838,0.06696404428339478
2792_137995,0.06544580827653591
2792_139843,0.02713121539947957
2792_142600,0.050426064063332436
2792_144990,0.06204733209783339
2792_148556,0.02541615217918914
2812_111584,0.7174162559016729
