filename,pred_prob,yuri_norm_line,yuri_norm_actpsy,weighted
298_20499,0.3021149360766357,0.1024930747922437,0.0651340996168582,0.21853029404534033
301_10869,0.0102487703875587,0.0595567867036011,0.0114942528735632,0.025165723530971868
301_10871,0.0039236218211428,0.0706371191135734,0.0293742017879948,0.026482729005557176
301_10884,0.0305926391475181,0.0498614958448753,0.0,0.03331403224197345
301_17145,0.0158742150368108,0.0470914127423822,0.0,0.02365195284480114
301_18174,0.0129523470324032,0.0595567867036011,0.0,0.02563844423052225
301_29966,0.0036119491520889,0.0124653739612188,0.0,0.005906781679618981
343_12044,0.0257577049442483,0.0512465373961218,0.0102171136653895,0.031850295551924465
343_17953,0.0555653884652203,0.0304709141274238,0.0,0.04248050731735931
343_17955,0.0244941426868617,0.113573407202216,0.0,0.04876850777278181
349_12158,0.9946706086022729,0.1301939058171745,0.123882503192848,0.6482487872258008
391_14748,0.9993718623489012,0.1578947368421052,0.0702426564495529,0.6540158041069275
391_14750,0.99494643771,0.1371191135734072,0.0932311621966794,0.6474267129176902
401_14946,0.0088018408687725,0.1329639889196676,0.0459770114942528,0.049768002346589055
401_19786,0.0028109676352464,0.1606648199445983,0.0830140485312899,0.05818743141765632
401_27844,0.0255576944216572,0.2105263157894736,0.1060025542784163,0.08909276681767803
452_16680,0.9969637394157302,0.3047091412742382,0.2515964240102171,0.7147506284327314
452_19357,0.9970455588178024,0.2867036011080332,0.1890166028097062,0.703140075904062
452_26034,0.9982470821290323,0.2396121883656509,0.1724137931034483,0.6880732850974596
499_18026,0.9972966151955494,0.1717451523545706,0.123882503192848,0.6622897651429855
519_18195,0.0001847013215562,0.0484764542936288,0.0140485312899105,0.01605861021001341
531_18333,0.0762590889734423,0.0484764542936288,0.0791826309067688,0.0682166527628309
531_29813,0.0600793264343113,0.0734072022160664,0.053639846743295,0.0634337411997362
531_32910,0.131600317779652,0.1468144044321329,0.0932311621966794,0.132327628217099
531_65127,0.0522887467481658,0.056786703601108,0.0625798212005108,0.054667241249282954
531_65397,0.5044395893750179,0.0914127423822714,0.057471264367816,0.3358347027764737
531_65764,0.3069438947160141,0.1260387811634349,0.144316730523627,0.23640964423100164
531_66734,0.475199281285694,0.0817174515235457,0.037037037037037,0.31333850793218376
531_66888,0.2640925356981594,0.0637119113573407,0.0459770114942528,0.18216679597552313
577_18765,0.0039341557098816,0.0678670360110803,0.0383141762452107,0.02655202185377412
577_23778,0.0001836622069358,0.1745152354570637,0.1123882503192847,0.06370359299320906
583_18786,0.986796060461301,0.1717451523545706,0.1008939974457215,0.6536905817277239
595_18889,0.0126856953600619,0.0941828254847645,0.0,0.03586626486146649
595_18891,0.0003942794285549,0.0304709141274238,0.0063856960408684,0.010016411499446919
643_19288,0.0094713790092163,0.167590027700831,0.0664112388250319,0.06260095959828227
655_19379,0.9996752431786544,0.2091412742382271,0.1481481481481481,0.6773623429934755
655_19381,0.9994656387931034,0.2354570637119113,0.1992337164750957,0.690239874036945
657_19396,0.995894616385906,0.077562326869806,0.0076628352490421,0.6215717514173896
667_19434,0.9994454525878004,0.2590027700831024,0.2017879948914431,0.6975469020667553
677_19543,0.9959851846736244,0.1911357340720221,0.1570881226053639,0.6706406432863177
677_43406,0.9954708110718882,0.1925207756232687,0.1021711366538952,0.665255832995503
806_21516,0.999677490709838,0.1606648199445983,0.0664112388250319,0.6546470642917854
894_24103,0.9972091399194632,0.1371191135734072,0.1060025542784163,0.6500614734515417
915_25331,0.9983676001876712,0.1218836565096952,0.0893997445721583,0.6445256315227271
929_26654,0.999443237254902,0.2174515235457063,0.3397190293742018,0.6988733023540733
952_27674,0.004426986929257,0.1426592797783933,0.0076628352490421,0.046220259615976395
952_27685,0.0040529688121414,0.0914127423822714,0.0063856960408684,0.0304941736060531
972_28272,0.0016127065777428,0.0221606648199445,0.0025542784163473,0.00787125123426376
1020_29857,0.9994369981132076,0.5124653739612188,0.5900383141762452,0.8124056424739148
1021_29936,0.0130309968022191,0.1454293628808864,0.1111111111111111,0.06255851805670849
1091_32943,0.0001823309284,0.0540166204986149,0.0242656449553001,0.01874094920215448
1091_34133,0.0001822468751449,0.1149584487534626,0.0549169859514687,0.04008858134627259
1091_35467,0.0029420528399142,0.0831024930747922,0.0472541507024265,0.03142139469662883
1091_40035,0.0004841057829649,0.0498614958448753,0.0268199233716475,0.01793090456040628
1115_33933,0.9980662297741936,0.1509695290858725,0.1060025542784163,0.6547308520181195
1115_33942,0.9896440662810748,0.2257617728531856,0.1494252873563218,0.6764575003602327
1156_35334,0.0436843412735016,0.0526315789473684,0.037037037037037,0.045703782152015184
1215_37600,0.8634995152585957,0.1191135734072022,0.0766283524904214,0.5614966164263601
1215_45500,0.7591860344270664,0.1371191135734072,0.0153256704980842,0.4981799217780704
1215_50634,0.6970619544800604,0.0831024930747922,0.0523627075351213,0.448404191363986
1215_53513,0.4211818924099644,0.0526315789473684,0.003831417624521,0.2688817508926412
1215_59762,0.5203017053339124,0.095567867036011,0.0702426564495529,0.347875648956106
1215_69536,0.6916657172842046,0.1772853185595568,0.0983397190293741,0.4780189978413271
1215_112296,0.7309850575833879,0.0983379501385041,0.0306513409961685,0.4711575536912008
1255_39335,0.0076406269682101,0.0443213296398891,0.0229885057471264,0.02017962564760543
1255_51028,0.0040434991917564,0.0706371191135734,0.0229885057471264,0.0259160858238385
1414_46255,0.998314415939394,0.0637119113573407,0.0332056194125159,0.6214227849120902
1414_71258,0.9983197485981524,0.0360110803324099,0.0051085568326947,0.6103060289418839
1414_72715,0.9977096529312424,0.056786703601108,0.0,0.6156618028390778
1414_104755,0.9961847564847204,0.0166204986149584,0.003831417624521,0.6030801452377719
1414_104765,0.9975038096162164,0.0235457063711911,0.0268199233716475,0.6082479900182519
1414_108915,0.9996992757692308,0.077562326869806,0.0932311621966794,0.6324113797421482
1414_108917,0.998845810700236,0.0526315789473684,0.0191570881226053,0.6170126689166127
1414_119795,0.9984639910470446,0.1038781163434903,0.0178799489144316,0.632029824422717
1414_122209,0.997869073759912,0.1149584487534626,0.057471264367816,0.6389561053187676
1414_122955,0.9991971245484222,0.0692520775623268,0.0357598978288633,0.6238698877806377
1414_123397,0.9970340864367268,0.0554016620498614,0.020434227330779,0.6168843732100723
1577_52891,0.0001842161731382,0.1163434903047091,0.037037037037037,0.038717280498999355
1577_62172,0.0001844054342326,0.1066481994459833,0.0421455938697317,0.03631966248130772
1577_78877,0.0080750040479186,0.1260387811634349,0.0459770114942528,0.04725433792720691
1601_54275,0.0071706256879971,0.0720221606648199,0.0166028097062579,0.02756930458287002
1609_54583,0.0155342431900843,0.0623268698060941,0.0191570881226053,0.02993431566813934
1609_61847,0.0003445359085012,0.0540166204986149,0.0638569604086845,0.022797403735553643
1610_54619,0.0328703688863958,0.0858725761772853,0.0051085568326947,0.04599484986829254
1610_61794,0.0017418162229479,0.1426592797783933,0.0025542784163473,0.04409830150892145
1610_62011,0.0066579831770916,0.0609418282548476,0.0025542784163473,0.02253276622434397
1610_74433,0.000186557881228,0.0512465373961218,0.0,0.015485895947573337
1610_74947,0.0245818839961897,0.0941828254847645,0.0,0.04300397804314317
1610_78156,0.0320804031973181,0.0581717451523545,0.0,0.03669976546409721
1610_80029,0.0001869873446296,0.0872576177285318,0.0,0.0262894777253373
1642_55559,0.9932943076525038,0.113573407202216,0.037037037037037,0.6337523104558708
1643_55576,0.9967594631673888,0.2977839335180055,0.0715197956577266,0.6945428375216075
1674_56782,0.0111800881814425,0.0498614958448753,0.0127713920817369,0.02294364087050178
1677_56909,0.00032347169062,0.020775623268698,0.0012771392081736,0.0065544839157987604
1677_56910,0.0103257413822526,0.0110803324099723,0.0,0.009519544552343249
1683_57157,0.5851070472906966,0.2590027700831024,0.1851851851851851,0.4472835779178672
1683_72353,0.7629682766904232,0.2132963988919667,0.2873563218390804,0.550505517865752
1683_72363,0.8099551735079683,0.2673130193905817,0.2388250319284802,0.5900495131148035
1683_72396,0.7318365380791667,0.3033240997229917,0.3026819923371647,0.5603673519981139
1683_72409,0.8931021832677101,0.2686980609418282,0.2796934865900383,0.6444400769021782
1683_81033,0.5882560146050783,0.2479224376731301,0.2120051085568327,0.4485308509206692
1683_81043,0.6264520951736853,0.3282548476454293,0.2796934865900383,0.5023170600568437
1683_97801,0.5965695206277941,0.3324099722991689,0.1634738186462324,0.4740120859310504
1683_99285,0.4121580271954367,0.3296398891966758,0.2426564495530012,0.37045242803156486
1683_115965,0.6257855630486784,0.224376731301939,0.1034482758620689,0.4531291848059956
1683_117332,0.6066969785711239,0.2520775623268698,0.1200510855683269,0.451646564397568
1683_125053,0.6733601929511257,0.335180055401662,0.2784163473818646,0.5324117671293604
1683_139072,0.6609809621973455,0.3005540166204986,0.2030651340996168,0.5070612957145185
1683_148767,0.6493860233460315,0.3573407202216067,0.3499361430395913,0.53182744437806
1683_159554,0.9326781369062396,0.2797783933518005,0.1698595146871009,0.660526351617994
1683_160185,0.8065848205452221,0.3116343490304709,0.268199233716475,0.604261120407922
1698_57756,0.9996588532066116,0.2700831024930748,0.1545338441890165,0.6962736270907911
1729_58906,0.999693454250326,0.1440443213296398,0.1060025542784163,0.6536296243769291
1729_68779,0.9996805471711292,0.1537396121883656,0.1085568326947637,0.6567858952286636
1751_59858,0.0218820321601721,0.2576177285318559,0.0625798212005108,0.09667251997571111
1819_63214,0.0015433758880148,0.0235457063711911,0.0,0.00798973744416621
1819_65557,0.000194261128399,0.0332409972299168,0.0,0.010088855846014442
1819_68669,0.0031568673806187,0.0554016620498614,0.0089399744572158,0.01940861648905122
1819_74151,0.0042726265816189,0.038781163434903,0.0,0.01419792497944224
1819_74187,0.0205651260858148,0.0429362880886426,0.0,0.02521996207808166
1819_80022,0.0001840427527465,0.0609418282548476,0.0,0.018392974128102178
1833_63846,0.9989684800438984,0.2313019390581717,0.1507024265644955,0.6838419124002401
1845_64615,0.0373384303976248,0.113573407202216,0.0919540229885057,0.06567048269809024
1845_66108,0.008243093608595,0.1551246537396121,0.1481481481481481,0.06629806710185544
1868_65575,0.0083255458013053,0.092797783933518,0.0408684546615581,0.036921508126994386
1868_67542,0.012196018059803,0.095567867036011,0.0779054916985951,0.04377852011654461
1868_73585,0.0031607055352843,0.0844875346260387,0.0446998722860791,0.0317126709375901
1868_124370,0.0002859547650431,0.1371191135734072,0.0842911877394635,0.04973642570499437
1868_132065,0.0343274160267948,0.2188365650969529,0.0446998722860791,0.09071740637377064
1868_132354,0.0021262501762271,0.1121883656509695,0.1060025542784163,0.04553251522886874
1966_69040,0.6399522971405149,0.1966759002770083,0.1417624521072796,0.4571503935781394
1966_73874,0.7003793285631406,0.1828254847645429,0.0842911877394635,0.48350436134119357
1966_75787,0.7363719346787629,0.2576177285318559,0.1481481481481481,0.5339232941816293
1966_77579,0.7194035039351002,0.2313019390581717,0.1545338441890165,0.5164860684974133
1990_70386,0.0399515397890157,0.0415512465373961,0.0,0.03643629783462825
1990_70731,0.0479729551880222,0.0069252077562326,0.0,0.0308613354396831
1990_85340,0.0496562502873871,0.0429362880886426,0.0051085568326947,0.04318549228229451
1990_86235,0.0252025241944986,0.020775623268698,0.0,0.02135420149730856
1990_89877,0.117673152246545,0.0360110803324099,0.0,0.08140721544764996
1990_89890,0.0742444358743954,0.0069252077562326,0.0,0.04662422385150702
1990_91522,0.0556395230752039,0.0498614958448753,0.0,0.04834216259858493
1990_113126,0.0115533129777195,0.0484764542936288,0.0,0.02147492407472034
1990_116250,0.0703630693706377,0.0290858725761772,0.0,0.05094360339523578
1990_134304,0.0435624937264249,0.0304709141274238,0.0012771392081736,0.03540648439489944
1990_142308,0.0097747181380762,0.0429362880886426,0.0,0.0187457173094385
1990_147036,0.0613437067178217,0.0221606648199445,0.0,0.04345442347667637
1990_150239,0.0589154434359226,0.0263157894736842,0.0,0.04324400290365882
2099_75597,0.992958234274648,0.5457063711911357,0.247765006385696,0.7842633525606991
2131_77090,0.9963062535468384,0.1578947368421052,0.1021711366538952,0.655369286846124
2131_82072,0.9993482968011528,0.2299168975069252,0.1532567049808429,0.6839097178308535
2138_77304,0.0029633752984427,0.0650969529085872,0.0,0.02130711105164178
2138_81005,0.0004086872183735,0.0581717451523545,0.0,0.017696735876730447
2138_86516,0.0097796917309223,0.0650969529085872,0.003831417624521,0.025780042673581645
2138_90034,0.0202279668467017,0.095567867036011,0.003831417624521,0.041190281981276416
2152_77900,0.1527051442470846,0.020775623268698,0.0025542784163473,0.0981112013704949
2152_79067,0.147706136065774,0.0138504155124653,0.0,0.092778806293204
2152_80684,0.15954134027125,0.0678670360110803,0.0,0.11608491496607408
2152_82625,0.1607875407817098,0.0360110803324099,0.0,0.10727584856874883
2152_86579,0.0868714681711015,0.0193905817174515,0.0,0.057940055417896354
2152_89132,0.1963760041318424,0.0277008310249307,0.0,0.12613585178658462
2152_92927,0.2908427216700783,0.0290858725761772,0.0,0.18323139477490014
2152_97205,0.2073619676894026,0.0637119113573407,0.0012771392081736,0.14365846794166112
2152_106047,0.1104796394802281,0.0138504155124653,0.003831417624521,0.07082605010432855
2152_109918,0.0547464061056595,0.0540166204986149,0.0,0.049052829812980175
2152_112766,0.7030754003507693,0.0,0.0,0.4218452402104616
2152_112870,0.2062891948570595,0.0540166204986149,0.0102171136653895,0.1410002144303591
2152_113497,0.606636413437625,0.2146814404432133,0.020434227330779,0.4304297029286169
2152_114477,0.3602736864431051,0.0304709141274238,0.0,0.22530548610409018
2152_115107,0.2166440372636404,0.056786703601108,0.0,0.14702243343851662
2152_117475,0.2953439708529754,0.0540166204986149,0.0063856960408684,0.19404993826545655
2152_119565,0.2911488704167783,0.0623268698060941,0.0,0.1933873831918952
2152_128293,0.2470738816918022,0.0512465373961218,0.0,0.16361829023391783
2152_131798,0.1465250582699115,0.0498614958448753,0.0,0.1028734837154095
2152_137195,0.1892415452659901,0.0318559556786703,0.0025542784163473,0.12335714170482988
2152_139562,0.4169550537935547,0.0789473684210526,0.0,0.2738572428024486
2152_141783,0.952636803,0.1952908587257617,0.0,0.6301693394177285
2152_145859,0.2000953417212774,0.0650969529085872,0.0,0.1395862909053426
2152_159173,0.2486833150612554,0.1620498614958448,0.0,0.19782494748550666
2235_81534,0.9932409030176628,0.1800554016620498,0.10727969348659,0.6606891316578716
2235_90022,0.9982597521760788,0.1952908587257617,0.0804597701149425,0.66558908593487
2255_82490,0.0202299254381876,0.092797783933518,0.0255427841634738,0.04253156885931534
2255_87549,0.0088332992169498,0.0789473684210526,0.0,0.02898419005648566
2255_91205,0.023492160899677,0.0415512465373961,0.0,0.02656067050102503
2255_94086,0.0141409849592612,0.1357340720221606,0.0395913154533844,0.053163944127543335
2255_97803,0.0391725848106052,0.1606648199445983,0.0166028097062579,0.07336327784036839
2255_98786,0.0094211780081586,0.0817174515235457,0.0127713920817369,0.03144508147013256
2255_99805,0.0326303465799552,0.0914127423822714,0.0408684546615581,0.05108887612881035
2255_100338,0.0028223890007641,0.0900277008310249,0.0102171136653895,0.02972345501630488
2255_100339,0.0015154383150734,0.1080332409972299,0.0114942528735632,0.03446866057556933
2255_102172,0.0017721402551078,0.1149584487534626,0.0229885057471264,0.03784966935381609
2255_104473,0.0148322971481313,0.1966759002770083,0.0280970625798211,0.07071185462996338
2255_104788,0.012328742702923,0.0650969529085872,0.0127713920817369,0.028203470702503654
2255_108413,0.0438546973547953,0.1648199445983379,0.0459770114942528,0.08035650294180383
2255_110452,0.0279067974685899,0.0304709141274238,0.0,0.025885352719381076
2255_110545,0.0079407164360958,0.1551246537396121,0.0996168582375478,0.06126351180729589
2255_114032,0.0132181543173657,0.1038781163434903,0.0076628352490421,0.03986061101837072
2255_120784,0.0045155421511467,0.131578947368421,0.003831417624521,0.04256615126366641
2255_120785,0.0074247361745741,0.1232686980609418,0.0153256704980842,0.042968018172835416
2255_129283,0.0449269529152948,0.1440443213296398,0.0114942528735632,0.07131889343542513
2255_142921,0.0185505394499063,0.1578947368421052,0.0485312899106002,0.06335187371363536
2255_144017,0.0276048496608909,0.1204986149584487,0.037037037037037,0.056416197987772844
2255_149789,0.0125748168823501,0.0304709141274238,0.0,0.0166861643676372
2255_154587,0.0018329663175238,0.1204986149584487,0.0166028097062579,0.03890964524867468
2255_160649,0.0051279133910873,0.0803324099722991,0.0,0.027176471026342106
2255_165709,0.0049612716719018,0.1163434903047091,0.0,0.03787981009455381
2258_82574,0.0001829228034349,0.0844875346260387,0.0255427841634738,0.028010292486219928
2258_86246,0.0025405244942471,0.0360110803324099,0.0676883780332056,0.01909647659959179
2258_86255,0.0083566297144628,0.0692520775623268,0.0268199233716475,0.02847159343454047
2258_164542,0.0002971811370512,0.0595567867036011,0.0217113665389527,0.02021648134720632
2258_164551,0.0331596660920892,0.038781163434903,0.0114942528735632,0.032679573973080744
2258_164560,0.0073937997634905,0.0332409972299168,0.0,0.014408579027069341
2258_164661,0.0033729425473443,0.0373961218836565,0.0293742017879948,0.01618002227230301
2258_164670,0.0001833492926696,0.0443213296398891,0.0357598978288633,0.01698239825045482
2291_84182,0.99824431722135,0.3407202216066481,0.2209450830140485,0.7232571651162092
2291_106328,0.9943676907444444,0.2534626038781163,0.1570881226053639,0.6883682078706379
2300_84761,0.0356173736381328,0.0789473684210526,0.0293742017879948,0.04799205488799494
2306_84905,0.8280185864865116,0.1814404432132964,0.037037037037037,0.5549469885595996
2306_98863,0.9213611013675456,0.1897506925207756,0.1724137931034483,0.6269832478871048
2306_98864,0.8285704633607054,0.1426592797783933,0.0881226053639846,0.5487523224863396
2314_85321,0.023982550532214,0.0886426592797784,0.0293742017879948,0.0439197482820614
2314_91290,0.00965793567339,0.1177285318559556,0.0600255427841634,0.04711587523923702
2314_91365,0.0002393062416791,0.1204986149584487,0.0255427841634738,0.03884744664888945
2314_97462,0.0045583910684262,0.1052631578947368,0.0421455938697317,0.03852854139644993
2367_87720,0.0002636771034039,0.092797783933518,0.0293742017879948,0.03093496162089722
2367_87736,0.0001826896629147,0.0969529085872576,0.0332056194125159,0.03251604831517769
2367_90830,0.0003206200475444,0.1011080332409972,0.0242656449553001,0.0329513464963558
2367_93911,0.0031580477714705,0.2022160664819944,0.0753512132822477,0.07009476993570539
2367_97745,0.0055874317177266,0.0969529085872576,0.0395913154533844,0.03639746315215168
2367_109978,0.0001825737686046,0.0886426592797784,0.0332056194125159,0.030022903986347868
2367_117201,0.0001826555570826,0.1329639889196676,0.0332056194125159,0.04331935195140142
2367_128760,0.0037697937339999,0.1800554016620498,0.0549169859514687,0.061770195334161754
2367_133856,0.0014131900562857,0.0844875346260387,0.1277139208173691,0.03896556650331994
2410_89519,0.0826594897028899,0.0540166204986149,0.0,0.06580067997131842
2410_97497,0.0827018111089413,0.0581717451523545,0.0140485312899105,0.06847746334006218
2410_110426,0.0403361838866666,0.0470914127423822,0.0,0.03832913415471462
2418_89871,0.0221950493960808,0.1440443213296398,0.0242656449553001,0.05895689053207043
2431_90434,0.9977181408077708,0.2132963988919667,0.1481481481481481,0.6774346189670672
2438_90975,0.000183086557,0.170360110803324,0.0140485312899105,0.05262273830418825
2438_91540,0.002308003537027,0.1108033240997229,0.1187739463601532,0.046503193988148395
2441_91100,0.0940584292983508,0.0650969529085872,0.0063856960408684,0.07660271305567348
2441_91746,0.0215322485764986,0.1011080332409972,0.0178799489144316,0.04503975400964147
2441_94749,0.0206531848499115,0.0692520775623268,0.0,0.03316753417864494
2441_98122,0.0603499009507284,0.0304709141274238,0.0012771392081736,0.04547892872948153
2441_103769,0.0771632377644572,0.0277008310249307,0.0,0.054608191966153526
2441_106148,0.0847238510183486,0.0831024930747922,0.0166028097062579,0.07742533950407261
2441_111561,0.0634267529873555,0.0664819944598338,0.0102171136653895,0.05902236149690239
2441_113367,0.0892120658570511,0.0290858725761772,0.0,0.06225300128708382
2441_116433,0.1078118483235917,0.0166204986149584,0.0,0.06967325857864254
2441_119910,0.0629941394263719,0.0443213296398891,0.0,0.05109288254778987
2441_125778,0.0342117363234301,0.0872576177285318,0.003831417624521,0.0470874688750697
2441_130740,0.0237028790941743,0.0373961218836565,0.0089399744572158,0.02633456146732311
2441_140313,0.0324045037893257,0.0277008310249307,0.0242656449553001,0.030179516076604643
2441_147727,0.0428089229090728,0.0484764542936288,0.0,0.040228290033532316
2441_150529,0.0337885143869362,0.0221606648199445,0.0012771392081736,0.02704902199896243
2451_91489,0.0904929111439845,0.1800554016620498,0.0664112388250319,0.11495349106750884
2451_94926,0.0774857841257007,0.1191135734072022,0.0702426564495529,0.08924980814253636
2451_116164,0.1111606490107629,0.113573407202216,0.1021711366538952,0.11098552523251205
2451_127924,0.0545236587186842,0.3157894736842105,0.3128991060025542,0.1587409479367291
2451_137549,0.0469124072487073,0.0817174515235457,0.0421455938697317,0.05687723919326126
2451_164214,0.3085287443451724,0.1454293628808864,0.0919540229885057,0.23794145777021994
2464_92235,0.9966940069960368,0.1814404432132964,0.0893997445721583,0.6613885116188268
2468_92542,0.5741540785255326,0.1204986149584487,0.0523627075351213,0.3858783023563663
2468_98528,0.5201251553600106,0.1634349030470914,0.0280970625798211,0.3639152703881159
2468_114697,0.4420863869415838,0.1717451523545706,0.0727969348659003,0.3240550713579115
2468_114701,0.5214805981362369,0.2049861495844875,0.123882503192848,0.38677245407637323
2468_115960,0.7620361051321312,0.1925207756232687,0.0791826309067688,0.5228961588569362
2468_122234,0.9087208928302508,0.1980609418282548,0.0344827586206896,0.6080990941086959
2468_129551,0.6836529119892034,0.1772853185595568,0.1724137931034483,0.4806187220717339
2468_144039,0.8588735188426034,0.4321329639889196,0.21455938697318,0.6664199391995559
2468_160019,0.2790404324078491,0.1177285318559556,0.0421455938697317,0.2069573783884693
2471_92679,0.0646859784578172,0.0360110803324099,0.0089399744572158,0.05050890862013487
2471_95234,0.0555746763008636,0.0581717451523545,0.0025542784163473,0.05105175716785924
2471_101712,0.1072865176496981,0.0900277008310249,0.0600255427841634,0.09738277511754266
2471_101717,0.1060756034454819,0.0581717451523545,0.0051085568326947,0.08160774129626497
2471_107289,0.0699563213244661,0.0180055401662049,0.0,0.04737545484454113
2471_111398,0.0679396803668037,0.0637119113573407,0.0102171136653895,0.06089909299382337
2480_92985,0.0024932691975169,0.1509695290858725,0.0,0.04678682024427189
2480_94848,0.0017614685720695,0.0900277008310249,0.0,0.02806519139254917
2480_99015,0.0001831201757649,0.0346260387811634,0.0,0.01049768373980796
2480_101626,0.0001828023513644,0.0373961218836565,0.0,0.01132851797591559
2480_103680,0.0001831319826974,0.0360110803324099,0.0,0.010913203289341408
